text,value
Vaiya Class:12 me PCMB tha Computer Science subject School me  Nehi tha.. to me Class:12 ke bae college me 1st year me computer ka Cije sikhaya jayega?matlab problem kya hoga!..please support,2.0
"Sir <a href=""http://b.tech/"">b.tech</a> college ki fees kitni hoti h please sir bataiye",2.0
"Dear aakash sir 🙏<br>I have a doubt😔<br>I am doing polytechnic in cs after 10th without 11th and 12th, so after studying  can it make problem to get high salary job becz my polytechnic<br>Please reply it&#39;s my humble request 🙏🙏🙏",2.0
"Sir can you explain about in professional elective how we can choose that this one is better for future ....like in 1 , 2 elective how  can I choose that this one is better ....plzzz make a video on professional elective subjects ...",2.0
Software engineering me kon kon sa subject hota hai plz make a video,2.0
Plz add English subtitles 🙏🏻🙏🏻,2.0
Kidacha bro pls reply,2.0
"Bro corona batch 2022 BE cse padikanumna 12th la entha basic la theriyanum important ah maths,physics,chemistry la ethula theriyanum because we skipped some lessons. Please sollunga bro.",2.0
Please tell the Byjus authority to arrange dear.<br>I don&#39;t arrange the sessions.<br>You can understand 🙂,2.0
Please add me in your whatsApp...?,2.0
Bro please tell about B.E geoinformatics course,2.0
Topic wise McQ mattum solve panna podhuma pls reply,2.0
Aeronautical engineering erruka bro🙏🙏🙏 solluga pls GCT,2.0
"Sir I am in 10th class, Kya aap Mujhe bta sakte hai ki btech IT se engineering Mei kitne semesters hotel hai please reply me 🙏🙏",2.0
Computer enjjeniering pe bhi bnao please,2.0
Avolo cut off venun sollunga pls,2.0
Anna  na instrumentation  control engenerring pathi oru video podungaa please 🙏🌟,2.0
"Could you give me your number or mail Id, I need it very much, I think your help may change my perception towards myself.....please please",2.0
Please mam you gonna teach me  online,2.0
170 cut off CSE kedikuma <br> Bro please sollunga,2.0
@Knowledge Time plz make a detailed vdo on BCA,2.0
Please check video,2.0
"Anyone want to learn coding<br>Please visit my YouTube Channel<br><a href=""http://www.youtube.com/results?search_query=%23codingchat"">#codingchat</a> 👍😍",2.0
Madam please make a video on how to become a mbbs doctor,2.0
Please make viedo on <br>How online application work,2.0
Please make a video on PSUs.... Please,2.0
How to become an it officers please explain with tutorial video,2.0
Bhai woh panched A4 paper ko kaise arrange krte ho? Pls batao,2.0
Mam please  indian navy ka one video banaya...,2.0
How to learn ethical hacking<br>Please btao,2.0
Man I have 150 rank in gate 2020  mechanical branch but it’s more than one year still I am unemployed and waiting ongc recruitment pls reply that wilt your contact can u tell us that when will ongc recruitment come,2.0
Mem DFA ke baare me Bata do plzzz.        Diploma in financial accounting plzzz mem I requested you,2.0
Mam how did you improve your english. Plz make a video on this.,2.0
Plz Muja ya batao IIT sa CS <br>Lana per kuch CS ka specific branch select karna padata hai kya,2.0
Sir please iske bar me kuch solution do,2.0
Sir please,2.0
Civil gctla padicha  kandipa placements aagida mudima bro pls pls reply bro,2.0
Guide for 2012 passed out student for 2023 exam plz,2.0
Sairam engineering college bro plsssssss,2.0
"<a href=""http://b.tech/"">B.tech</a> ECE Engineering pathi video podunga",2.0
"<a href=""http://b.tech/"">B.tech</a> chemical engineering pathi sollunga bro",2.0
Bro Electronics and Instrumentation ithe mari detail la podunga bro,2.0
@Ajay M <br>Hiii annna <br>I am biomaths  student <br>Cse edutha .Health effects ethana agumana..<br>Unga opinion sollunga na,2.0
"Bro, B .tech Information Technology pathi sollunga",2.0
"Bro, Bsc Computer science pathi sollunga...Scopes,skills,jobs...",2.0
Bro bsc statistics Pathii Konkan information sollunga bro,2.0
"Anna csbs course pathi sollunga?(scope,salary,placements)",2.0
"<a href=""http://b.tech/"">B.tech</a> pathi sollunga",2.0
Anna agri ku scopes admission job la podunga anna,2.0
"Sir, government college fees sollunga",2.0
"Ma&#39;am please tell where should I find DPP for GATE-ECE, because i&#39;m preparing through self-study. I just need problems for practice. Please review, ma&#39;am... Thank you☺",2.0
Sir be cse kammi fees iruka colleges chengalpet district la sollunga...please,2.0
commerce student computer science kar sakte hain plz plx plz plz plz plz plz reply please please please please,2.0
Sir could you send that notes please.... To my email id,2.0
After 10th computer science le skte hai kya pls reply.......,2.0
can you please make video about computer science course,2.0
Ss solunga pls,2.0
Please  upload about NITs..,2.0
Sir iss saal ka civil ka syllabus discuss kijiye plz. Added and deleted topics.,2.0
Bro coaching kisse le rhe ho online plss rply,2.0
Hlo bhaiya <br>I have some quarry regarding b.e cse course plz help me,2.0
how made easy teaching for gate bro... plz suggest,2.0
Mam you didn&#39;t informed about salary in india ... Please can you now ?,2.0
Diploma computer applications information video uploaded plz reply,2.0
Sir <br>Please ask me that how to complete         <br>Computer science course from entrance exame,2.0
Mam plz make video on ADCA and DCA,2.0
i am 7th semester student nd confused about which online coaching to join for gate 2022 preparation..please help me to give a direction..😑🙏,2.0
"Pls haryana ke top btwch college batado placement, fees pls 🙏🙏🙏",2.0
Hi mam I am Kavita 1 year aba me computer science laguna chahatihu to Mera help kariye ki me Accra Kariyar banau to please help me mam,2.0
Please bataiye,2.0
What is a computer? Instead give video how it works on the computer. Please.,2.0
"Plz,Make a detailed video on how to beva biological scientist.",2.0
Computer science me aapane jo jo bataya hai wo ek sath hi padaya jata hai kya ? Please tell me and comments,2.0
189.21 bc community ece or civil kedaikuma bro gctla pls reply,2.0
BE.cse muduchuttu SI (police ) agalama .....pls reply,2.0
Computer science aur pgdca kya alag2 hain plz bataye,2.0
Bhai college ke sath sath gate ki studies kaise manage kare? Kyuki clg time par toh itna Sara time nahi milta... Please guide.,2.0
Sir naa diploma la civil mudicha... Ipo B.E la computer science padikka mudiyuma... Sollunga sir.. Plss,2.0
I got qualified but did not get scorecard please can you tell how can I get it,2.0
"Plz provide me some gmail I want to ask some questions , plz don&#39;t ignore it",2.0
Mam koi bhi class mein science ka subject le sakte hain koi problem To Nahin aaega na main please Hamen reply Jarur Karega,2.0
B-Tech.... Details please,2.0
"I gave gate 2022 and got 354 score, and now if I give gate 2023 which score will be valid, the latest 2023 one or even 2022 is also valid?<br>Please clear",2.0
Sir please can you clear my dout y hav i not received my score card i cleared gate,2.0
ECE me 700 rank aaya h psu me job lg sakta h kya PLZZ reply,2.0
"Hello sir me 2nd year B. Tec INFORMATION TECHNOLOGY STREEM se kar raha hu aap please muje samja sakte he ki college me aage jake muje konsi filled choose karni chahiye aur sir kitni filed hoti he vo bhi bata sakte Ho to maherbani jese ki haking, software development, app development, web development, cyber security, aesi kitni filled he ,aur ismese hame 3rd ya 4th semester me choose Karna hota he perticular filled jisme Ham aapna kariyar bana sake sir ise aap explain kar do detail me please 🙏🙏🙏..",2.0
"Mam me 11th class me hu mera RBSE board hai or me confuse ho raha hu ki kya subject loo me software Ingeener banna chahta hu please <a href=""http://help.me/"">help.me</a>",2.0
Give the  exapalnation of   Bsc in computer science....<br>Please....,2.0
Bro update aeronautical engineering details please,2.0
"Sir me learning to krta hu but bich me hi man me sawal ata hai ki ye formulas leke jau kha aur demotivation kha jata hai , koi rasta batao Please",2.0
Share your experience please,2.0
Anna my cutoff is 189.9 Enaku CSE kedaikuma <br>Konjam sollunga Anna Pls🙏🙏,2.0
Same qs bro. If u get it then please also telmme,2.0
Anna this video for really very  useful...but enaku mca ku fess structure sollunga bro....,2.0
@Jayram Jalalji aap ka number to sir please,2.0
Anna BE aeronautical engineering and aerospace engineering lateral entry collage detail sollunga na,2.0
Ceg mit podunga,2.0
Top b sc computer science collge podunga in tamilnadu,2.0
Gce barugur  pathie sollunga,2.0
SSN sollunga bro,2.0
Bro kct and kpr ku fees detail video podunga,2.0
ME ku sollunga bro,2.0
"Anna <a href=""http://b.sc/"">b.sc</a> cs career opportunity sollunga anna",2.0
Sir IT pathi video podunga,2.0
GCE salem review podunga mam,2.0
"Madem, CIT college patti sollunga",2.0
Akka vellore government college Patti Adana sollungAa,2.0
Demonologist pathi podunga akka ?,2.0
Programming in C iku oru video podunga bro,2.0
B tech IT JOB SCOPE SOLLUNGA BRO,2.0
Anna bE forensic science pathi video podunga anna,2.0
Top cse engineering college video podunga sir,2.0
Sir JEE Main 2022 Kana NTC Slabus Sollunga,2.0
"Kct , skcet fees structure podunga bro",2.0
Psg collegela aided courses sollunga bro,2.0
"Bro, Arts and Science ku fees details sollunga ,PSG",2.0
Sollunga bro,2.0
Ssn college fees stucture sollunga,2.0
BE CSE padicha IT field polama sollunga,2.0
"Bro GCT,CIT,PSG la lateral entry studentsku hostel irruka pls reply",2.0
EEE course pathi video podunga,2.0
Robotic engineering pathi sollunga,2.0
Artificial intelligence type of robot name oru video podunga miss,2.0
Mam bsc biochemistry Patti video podunga mam,2.0
BE computer science College video podunga bor,2.0
